filename,T,r,c,g,a,t,avg,avg_ref,tp,tn,fp,fn,bacc,acc,precision,tp_rate/recall,fn_rate/missrate,fp_rate/fall-out,tn_rate/specificity,mcc
optimum_mawi_udp_tcp_count_flow-based_l10.tsv,0.15,5,5,10,25,1,mean,mean,15980,16060,7,87,0.997074749487,0.997074749487,0.999562144242,0.994585174581,0.00541482541856,0.00043567560839,0.999564324392,0.9941618226459984,
optimum_mawi_udp_tcp_count_flow-based_l10.tsv,0.2,5,5,10,25,1,mean,mean,15317,16067,0,750,0.976660235265,0.976660235265,1.0,0.95332047053,0.0466795294703,0.0,1.0,0.9543608033767639,
optimum_mawi_udp_tcp_count_flow-based_l10.tsv,0.25,5,5,10,25,1,mean,mean,11415,16067,0,4652,0.855231219269,0.855231219269,1.0,0.710462438539,0.289537561461,0.0,1.0,0.7422557364938508,
optimum_mawi_udp_tcp_count_flow-based_l10.tsv,0.3,5,5,10,25,1,mean,mean,3005,16067,0,13062,0.593514657372,0.593514657372,1.0,0.187029314745,0.812970685255,0.0,1.0,0.3211881030196642,
optimum_mawi_udp_tcp_count_flow-based_l10.tsv,0.05,5,5,60,25,1,mean,mean,16010,15034,983,7,0.969095336205,0.969095336205,0.942152651092,0.99956296435,0.000437035649622,0.0613722919398,0.93862770806,0.93993733853884,
optimum_mawi_udp_tcp_count_flow-based_l10.tsv,0.1,5,5,60,25,1,mean,mean,15985,15877,140,32,0.994630704876,0.994630704876,0.991317829457,0.998002122745,0.00199787725542,0.00874071299245,0.991259287008,0.9892838993164301,
optimum_mawi_udp_tcp_count_flow-based_l10.tsv,0.15,5,5,60,25,1,mean,mean,15861,15995,22,156,0.994443403883,0.994443403883,0.998614871246,0.99026034838,0.00973965162015,0.0013735406131,0.998626459387,0.988921416573961,
optimum_mawi_udp_tcp_count_flow-based_l10.tsv,0.2,5,5,60,25,1,mean,mean,15145,16017,0,872,0.972778922395,0.972778922395,1.0,0.94555784479,0.0544421552101,0.0,1.0,0.946962259788464,
optimum_mawi_udp_tcp_count_flow-based_l10.tsv,0.25,5,5,60,25,1,mean,mean,11048,16017,0,4969,0.844883561216,0.844883561216,1.0,0.689767122432,0.310232877568,0.0,1.0,0.7255661253325283,
optimum_mawi_udp_tcp_count_flow-based_l10.tsv,0.3,5,5,60,25,1,mean,mean,3525,16017,0,12492,0.610039333208,0.610039333208,1.0,0.220078666417,0.779921333583,0.0,1.0,0.3516321439869176,
optimum_mawi_udp_tcp_count_flow-based_l10.tsv,0.05,5,5,300,25,1,mean,mean,15771,14312,1465,6,0.953381504722,0.953381504722,0.915003481086,0.999619699563,0.000380300437345,0.0928566901185,0.907143309881,0.9106653218697697,
optimum_mawi_udp_tcp_count_flow-based_l10.tsv,0.1,5,5,300,25,1,mean,mean,15735,15598,179,42,0.992996133612,0.992996133612,0.988752042227,0.997337896939,0.00266210306142,0.0113456297141,0.988654370286,0.9860294430274256,
optimum_mawi_udp_tcp_count_flow-based_l10.tsv,0.15,5,5,300,25,1,mean,mean,15516,15758,19,261,0.991126323129,0.991126323129,0.998776955262,0.983456930975,0.0165430690245,0.00120428471826,0.998795715282,0.9823682180196085,
optimum_mawi_udp_tcp_count_flow-based_l10.tsv,0.2,5,5,300,25,1,mean,mean,14341,15777,0,1436,0.954490714331,0.954490714331,1.0,0.908981428662,0.091018571338,0.0,1.0,0.912770159379075,
optimum_mawi_udp_tcp_count_flow-based_l10.tsv,0.25,5,5,300,25,1,mean,mean,10530,15777,0,5247,0.833713633771,0.833713633771,1.0,0.667427267541,0.332572732459,0.0,1.0,0.707711921888816,
optimum_mawi_udp_tcp_count_flow-based_l10.tsv,0.3,5,5,300,25,1,mean,mean,4216,15777,0,11561,0.633612220321,0.633612220321,1.0,0.267224440641,0.732775559359,0.0,1.0,0.3927054527372322,
optimum_mawi_udp_tcp_count_flow-based_l10.tsv,0.05,1,1,5,3,1,mean,mean,15997,14999,1081,83,0.963805970149,0.963805970149,0.936702189952,0.994838308458,0.00516169154229,0.0672263681592,0.932773631841,0.9294037101860523,
optimum_mawi_udp_tcp_count_flow-based_l10.tsv,0.1,1,1,5,3,1,mean,mean,15870,15675,405,210,0.980876865672,0.980876865672,0.975115207373,0.986940298507,0.0130597014925,0.0251865671642,0.974813432836,0.9618244573148645,
optimum_mawi_udp_tcp_count_flow-based_l10.tsv,0.15,1,1,5,3,1,mean,mean,15682,15928,152,398,0.98289800995,0.98289800995,0.990400404194,0.975248756219,0.0247512437811,0.00945273631841,0.990547263682,0.9659090592845349,
optimum_mawi_udp_tcp_count_flow-based_l10.tsv,0.2,1,1,5,3,1,mean,mean,15358,15983,97,722,0.97453358209,0.97453358209,0.993723714008,0.955099502488,0.0449004975124,0.00603233830846,0.993967661692,0.9497848714016318,
optimum_mawi_udp_tcp_count_flow-based_l10.tsv,0.25,1,1,5,3,1,mean,mean,14629,15999,81,1451,0.95236318408,0.95236318408,0.994493541808,0.909763681592,0.090236318408,0.00503731343284,0.994962686567,0.9080279994059142,
optimum_mawi_udp_tcp_count_flow-based_l10.tsv,0.3,1,1,5,3,1,mean,mean,8971,16025,55,7109,0.77723880597,0.77723880597,0.993906492355,0.55789800995,0.44210199005,0.00342039800995,0.99657960199,0.6170168575719461,
optimum_mawi_udp_tcp_count_flow-based_l10.tsv,0.05,1,1,10,3,1,mean,mean,15986,14863,1212,89,0.959533437014,0.959533437014,0.92952668915,0.994463452566,0.0055365474339,0.0753965785381,0.924603421462,0.9213178346084818,
optimum_mawi_udp_tcp_count_flow-based_l10.tsv,0.1,1,1,10,3,1,mean,mean,15870,15680,395,205,0.98133748056,0.98133748056,0.975714724869,0.987247278383,0.0127527216174,0.0245723172628,0.975427682737,0.9627422123798477,
optimum_mawi_udp_tcp_count_flow-based_l10.tsv,0.15,1,1,10,3,1,mean,mean,15657,15926,149,418,0.982363919129,0.982363919129,0.990573200051,0.97399688958,0.0260031104199,0.00926905132193,0.990730948678,0.9648629423911568,
optimum_mawi_udp_tcp_count_flow-based_l10.tsv,0.2,1,1,10,3,1,mean,mean,15333,15979,96,742,0.973934681182,0.973934681182,0.993777950612,0.953841368585,0.0461586314152,0.00597200622084,0.994027993779,0.9486356785178767,
optimum_mawi_udp_tcp_count_flow-based_l10.tsv,0.25,1,1,10,3,1,mean,mean,14495,16003,72,1580,0.948615863142,0.948615863142,0.995057321343,0.901710730949,0.0982892690513,0.00447900466563,0.995520995334,0.9012059602958958,
optimum_mawi_udp_tcp_count_flow-based_l10.tsv,0.3,1,1,10,3,1,mean,mean,8835,16022,53,7240,0.773157076205,0.773157076205,0.99403690369,0.549611197512,0.450388802488,0.00329704510109,0.996702954899,0.6107561996672106,
optimum_mawi_udp_tcp_count_flow-based_l10.tsv,0.05,1,1,60,3,1,mean,mean,15930,14624,1401,95,0.953322932917,0.953322932917,0.919162194911,0.994071762871,0.00592823712949,0.0874258970359,0.912574102964,0.9096718592337182,
optimum_mawi_udp_tcp_count_flow-based_l10.tsv,0.1,1,1,60,3,1,mean,mean,15822,15589,436,203,0.980062402496,0.980062402496,0.973182433264,0.987332293292,0.0126677067083,0.0272074882995,0.9727925117,0.9602263087979128,
optimum_mawi_udp_tcp_count_flow-based_l10.tsv,0.15,1,1,60,3,1,mean,mean,15611,15866,159,414,0.982121684867,0.982121684867,0.989917564997,0.974165366615,0.0258346333853,0.00992199687988,0.99007800312,0.9643654719199188,
optimum_mawi_udp_tcp_count_flow-based_l10.tsv,0.2,1,1,60,3,1,mean,mean,15237,15926,99,788,0.97232449298,0.97232449298,0.993544600939,0.950826833073,0.0491731669267,0.00617784711388,0.993822152886,0.9455233362768309,
optimum_mawi_udp_tcp_count_flow-based_l10.tsv,0.25,1,1,60,3,1,mean,mean,14195,15945,80,1830,0.940405616225,0.940405616225,0.994395796848,0.885803432137,0.114196567863,0.00499219968799,0.995007800312,0.8861107786024757,
optimum_mawi_udp_tcp_count_flow-based_l10.tsv,0.3,1,1,60,3,1,mean,mean,8546,15964,61,7479,0.764742589704,0.764742589704,0.99291274544,0.533291731669,0.466708268331,0.00380655226209,0.996193447738,0.5973369104951407,
optimum_mawi_udp_tcp_count_flow-based_l10.tsv,0.05,1,1,300,3,1,mean,mean,15684,13986,1799,101,0.93981628128,0.93981628128,0.897100040039,0.993601520431,0.00639847956921,0.113968957871,0.886031042129,0.8847664540862933,
optimum_mawi_udp_tcp_count_flow-based_l10.tsv,0.1,1,1,300,3,1,mean,mean,15575,15311,474,210,0.978333861261,0.978333861261,0.970465449561,0.986696230599,0.0133037694013,0.0300285080773,0.969971491923,0.9568015486541851,
optimum_mawi_udp_tcp_count_flow-based_l10.tsv,0.15,1,1,300,3,1,mean,mean,15357,15618,167,428,0.981152993348,0.981152993348,0.989242463283,0.972885650934,0.0271143490656,0.0105796642382,0.989420335762,0.9624375588839732,
optimum_mawi_udp_tcp_count_flow-based_l10.tsv,0.2,1,1,300,3,1,mean,mean,14902,15687,98,883,0.968926195755,0.968926195755,0.993466666667,0.944060817232,0.0559391827685,0.00620842572062,0.993791574279,0.9390142710562145,
optimum_mawi_udp_tcp_count_flow-based_l10.tsv,0.25,1,1,300,3,1,mean,mean,13203,15705,80,2582,0.915679442509,0.915679442509,0.993977264172,0.836426987646,0.163573012354,0.00506810262908,0.994931897371,0.8420033319121817,
optimum_mawi_udp_tcp_count_flow-based_l10.tsv,0.3,1,1,300,3,1,mean,mean,8500,15731,54,7285,0.767532467532,0.767532467532,0.9936871639,0.53848590434,0.46151409566,0.00342096927463,0.996579030725,0.6019376794651786,
optimum_mawi_udp_tcp_count_flow-based_l10.tsv,0.05,2,2,5,3,1,mean,mean,16062,15049,1029,16,0.967502176888,0.967502176888,0.939792873442,0.99900485135,0.00099514865033,0.0640004975743,0.935999502426,0.9368657286340546,
optimum_mawi_udp_tcp_count_flow-based_l10.tsv,0.1,2,2,5,3,1,mean,mean,16012,15820,258,66,0.989924119915,0.989924119915,0.984142593731,0.995895011817,0.00410498818261,0.0160467719866,0.983953228013,0.9799181135214652,
optimum_mawi_udp_tcp_count_flow-based_l10.tsv,0.15,2,2,5,3,1,mean,mean,15906,15944,134,172,0.990483891031,0.990483891031,0.991645885287,0.989302152009,0.010697847991,0.00833436994651,0.991665630053,0.9809705219309022,
optimum_mawi_udp_tcp_count_flow-based_l10.tsv,0.2,2,2,5,3,1,mean,mean,15528,16018,60,550,0.981029978853,0.981029978853,0.996150885296,0.965791765145,0.0342082348551,0.00373180743874,0.996268192561,0.962507055901974,
optimum_mawi_udp_tcp_count_flow-based_l10.tsv,0.25,2,2,5,3,1,mean,mean,14462,16064,14,1616,0.949309615624,0.949309615624,0.999032882012,0.899489986317,0.100510013683,0.000870755069038,0.999129244931,0.9031134607557089,
optimum_mawi_udp_tcp_count_flow-based_l10.tsv,0.3,2,2,5,3,1,mean,mean,8836,16074,4,7242,0.774661027491,0.774661027491,0.999547511312,0.549570842145,0.450429157855,0.000248787162582,0.999751212837,0.6151852365515738,
optimum_mawi_udp_tcp_count_flow-based_l10.tsv,0.05,2,2,10,3,1,mean,mean,16058,14946,1127,15,0.964474584707,0.964474584707,0.934419551935,0.999066757917,0.000933242082996,0.0701175885025,0.929882411498,0.931180377757848,
optimum_mawi_udp_tcp_count_flow-based_l10.tsv,0.1,2,2,10,3,1,mean,mean,16013,15823,250,60,0.990356498476,0.990356498476,0.984627682469,0.996267031668,0.00373296833199,0.0155540347166,0.984445965283,0.9807815253788671,
optimum_mawi_udp_tcp_count_flow-based_l10.tsv,0.15,2,2,10,3,1,mean,mean,15895,15957,116,178,0.990854227587,0.990854227587,0.992754980951,0.988925527282,0.0110744727182,0.0072170721085,0.992782927891,0.9817157589396299,
optimum_mawi_udp_tcp_count_flow-based_l10.tsv,0.2,2,2,10,3,1,mean,mean,15481,16018,55,592,0.979873079077,0.979873079077,0.996459835221,0.963168045791,0.0368319542089,0.00342188763765,0.996578112362,0.96028225695331,
optimum_mawi_udp_tcp_count_flow-based_l10.tsv,0.25,2,2,10,3,1,mean,mean,14318,16063,10,1755,0.94509425745,0.94509425745,0.999302065885,0.890810676289,0.109189323711,0.000622161388664,0.999377838611,0.895481602454652,
optimum_mawi_udp_tcp_count_flow-based_l10.tsv,0.3,2,2,10,3,1,mean,mean,8766,16070,3,7307,0.772600012443,0.772600012443,0.999657885734,0.545386673303,0.454613326697,0.000186648416599,0.999813351583,0.612045047696886,
optimum_mawi_udp_tcp_count_flow-based_l10.tsv,0.05,2,2,60,3,1,mean,mean,16000,14697,1326,23,0.957904262622,0.957904262622,0.923467620917,0.99856456344,0.00143543655995,0.0827560381951,0.917243961805,0.9188517667188515,
optimum_mawi_udp_tcp_count_flow-based_l10.tsv,0.1,2,2,60,3,1,mean,mean,15954,15714,309,69,0.988204456094,0.988204456094,0.980999815532,0.99569369032,0.00430630967984,0.0192847781314,0.980715221869,0.9765184614975054,
optimum_mawi_udp_tcp_count_flow-based_l10.tsv,0.15,2,2,60,3,1,mean,mean,15817,15886,137,206,0.989296636086,0.989296636086,0.991412811834,0.987143481246,0.0128565187543,0.00855020907446,0.991449790926,0.9786023459625595,
optimum_mawi_udp_tcp_count_flow-based_l10.tsv,0.2,2,2,60,3,1,mean,mean,15376,15966,57,647,0.978031579604,0.978031579604,0.996306615694,0.959620545466,0.0403794545341,0.00355738625726,0.996442613743,0.9567119652031951,
optimum_mawi_udp_tcp_count_flow-based_l10.tsv,0.25,2,2,60,3,1,mean,mean,14089,16008,15,1934,0.939181177058,0.939181177058,0.998936471923,0.879298508394,0.120701491606,0.000936154278225,0.999063845722,0.8847304420959894,
optimum_mawi_udp_tcp_count_flow-based_l10.tsv,0.3,2,2,60,3,1,mean,mean,8425,16015,8,7598,0.762653685327,0.762653685327,0.999051345903,0.525806652936,0.474193347064,0.00049928228172,0.999500717718,0.5964728678978414,
optimum_mawi_udp_tcp_count_flow-based_l10.tsv,0.05,2,2,300,3,1,mean,mean,15754,14020,1763,29,0.943230057657,0.943230057657,0.899354912371,0.998162579991,0.00183742000887,0.111702464677,0.888297535323,0.8918589714402662,
optimum_mawi_udp_tcp_count_flow-based_l10.tsv,0.1,2,2,300,3,1,mean,mean,15701,15449,334,82,0.986821263385,0.986821263385,0.97917056439,0.994804536527,0.00519546347336,0.0211620097573,0.978837990243,0.9737666561399777,
optimum_mawi_udp_tcp_count_flow-based_l10.tsv,0.15,2,2,300,3,1,mean,mean,15554,15651,132,229,0.988563644428,0.988563644428,0.991584852735,0.985490717861,0.014509282139,0.00836342900589,0.991636570994,0.9771457431648239,
optimum_mawi_udp_tcp_count_flow-based_l10.tsv,0.2,2,2,300,3,1,mean,mean,15002,15727,56,781,0.973484128493,0.973484128493,0.99628104662,0.950516378382,0.0494836216182,0.00354812139644,0.996451878604,0.9479689256154274,
optimum_mawi_udp_tcp_count_flow-based_l10.tsv,0.25,2,2,300,3,1,mean,mean,13182,15768,15,2601,0.917126021669,0.917126021669,0.99886337804,0.835202432998,0.164797567002,0.00095038965976,0.99904961034,0.8456807989959884,
optimum_mawi_udp_tcp_count_flow-based_l10.tsv,0.3,2,2,300,3,1,mean,mean,8427,15780,3,7356,0.766869416461,0.766869416461,0.999644128114,0.533928910853,0.466071089147,0.000190077931952,0.999809922068,0.6031987502462983,
optimum_mawi_udp_tcp_count_flow-based_l10.tsv,0.05,3,3,5,3,1,mean,mean,16070,15208,868,6,0.97281662105,0.97281662105,0.948754280316,0.999626772829,0.000373227170938,0.053993530729,0.946006469271,0.9469955930535628,
optimum_mawi_udp_tcp_count_flow-based_l10.tsv,0.1,3,3,5,3,1,mean,mean,16054,15847,229,22,0.992193331675,0.992193331675,0.985936252533,0.998631500373,0.00136849962677,0.0142448370241,0.985755162976,0.9844682791844365,
optimum_mawi_udp_tcp_count_flow-based_l10.tsv,0.15,3,3,5,3,1,mean,mean,15994,16016,60,82,0.995583478477,0.995583478477,0.996262613679,0.994899228664,0.00510077133615,0.00373227170938,0.996267728291,0.9911678850801614,
optimum_mawi_udp_tcp_count_flow-based_l10.tsv,0.2,3,3,5,3,1,mean,mean,15710,16064,12,366,0.988243344115,0.988243344115,0.999236738328,0.977233142573,0.0227668574272,0.000746454341876,0.999253545658,0.9767235226601252,
optimum_mawi_udp_tcp_count_flow-based_l10.tsv,0.25,3,3,5,3,1,mean,mean,14515,16072,4,1561,0.951324956457,0.951324956457,0.999724498932,0.902898731028,0.0971012689724,0.000248818113959,0.999751181886,0.906913539731643,
optimum_mawi_udp_tcp_count_flow-based_l10.tsv,0.3,3,3,5,3,1,mean,mean,8722,16074,2,7354,0.771211744215,0.771211744215,0.999770747364,0.542547897487,0.457452102513,0.000124409056979,0.999875590943,0.6099455242184603,
optimum_mawi_udp_tcp_count_flow-based_l10.tsv,0.05,3,3,10,3,1,mean,mean,16065,15102,969,6,0.969665857756,0.969665857756,0.943113772455,0.999626656711,0.000373343289154,0.0602949411984,0.939705058802,0.9410226517220591,
optimum_mawi_udp_tcp_count_flow-based_l10.tsv,0.1,3,3,10,3,1,mean,mean,16054,15863,208,17,0.992999813328,0.992999813328,0.987209445333,0.998942194014,0.00105780598594,0.0129425673574,0.987057432643,0.9860692690516019,
optimum_mawi_udp_tcp_count_flow-based_l10.tsv,0.15,3,3,10,3,1,mean,mean,15989,16030,41,82,0.996173231286,0.996173231286,0.997442295696,0.994897641715,0.00510235828511,0.00255117914255,0.997448820857,0.9923496919390261,
optimum_mawi_udp_tcp_count_flow-based_l10.tsv,0.2,3,3,10,3,1,mean,mean,15667,16059,12,404,0.987057432643,0.987057432643,0.999234645067,0.974861551864,0.0251384481364,0.000746686578309,0.999253313422,0.9744047733856274,
optimum_mawi_udp_tcp_count_flow-based_l10.tsv,0.25,3,3,10,3,1,mean,mean,14384,16069,2,1687,0.947451932052,0.947451932052,0.999860975949,0.895028311866,0.104971688134,0.000124447763051,0.999875552237,0.8998636073527057,
optimum_mawi_udp_tcp_count_flow-based_l10.tsv,0.3,3,3,10,3,1,mean,mean,8593,16070,1,7478,0.767313795035,0.767313795035,0.999883639749,0.534689813951,0.465310186049,6.22238815258e-05,0.999937776118,0.6039758589373264,
optimum_mawi_udp_tcp_count_flow-based_l10.tsv,0.05,3,3,60,3,1,mean,mean,16015,14877,1144,6,0.964109606142,0.964109606142,0.933329448103,0.999625491542,0.000374508457649,0.0714062792585,0.928593720742,0.9305697817057931,
optimum_mawi_udp_tcp_count_flow-based_l10.tsv,0.1,3,3,60,3,1,mean,mean,15995,15737,284,26,0.990325198177,0.990325198177,0.982554210947,0.998377130017,0.00162286998315,0.0177267336621,0.982273266338,0.9807775792960285,
optimum_mawi_udp_tcp_count_flow-based_l10.tsv,0.15,3,3,60,3,1,mean,mean,15909,15961,60,112,0.99463204544,0.99463204544,0.996242720271,0.993009175457,0.00699082454279,0.00374508457649,0.996254915424,0.9892693017853779,
optimum_mawi_udp_tcp_count_flow-based_l10.tsv,0.2,3,3,60,3,1,mean,mean,15545,16000,21,476,0.984489108046,0.984489108046,0.99865090582,0.970288995693,0.0297110043068,0.00131077960177,0.998689220398,0.9693692283608346,
optimum_mawi_udp_tcp_count_flow-based_l10.tsv,0.25,3,3,60,3,1,mean,mean,14138,16016,5,1883,0.941077335997,0.941077335997,0.999646468217,0.882466762374,0.117533237626,0.000312090381374,0.999687909619,0.8882786098968323,
optimum_mawi_udp_tcp_count_flow-based_l10.tsv,0.3,3,3,60,3,1,mean,mean,8387,16019,2,7634,0.761687784782,0.761687784782,0.999761592562,0.523500405717,0.476499594283,0.00012483615255,0.999875163847,0.5952574695798998,
optimum_mawi_udp_tcp_count_flow-based_l10.tsv,0.05,3,3,300,3,1,mean,mean,15768,14133,1648,13,0.947373423737,0.947373423737,0.905374368397,0.999176224574,0.000823775426145,0.104429377099,0.895570622901,0.8995880171280775,
optimum_mawi_udp_tcp_count_flow-based_l10.tsv,0.1,3,3,300,3,1,mean,mean,15750,15484,297,31,0.989607756162,0.989607756162,0.981491867639,0.998035612445,0.00196438755465,0.0188201001204,0.98117989988,0.9793546469035327,
optimum_mawi_udp_tcp_count_flow-based_l10.tsv,0.15,3,3,300,3,1,mean,mean,15633,15704,77,148,0.992871174197,0.992871174197,0.995098663272,0.99062163361,0.00937836638996,0.0048792852164,0.995120714784,0.9857523251110237,
optimum_mawi_udp_tcp_count_flow-based_l10.tsv,0.2,3,3,300,3,1,mean,mean,15151,15764,17,630,0.979500665357,0.979500665357,0.998879219409,0.960078575502,0.0399214244978,0.00107724478804,0.998922755212,0.959725654812137,
optimum_mawi_udp_tcp_count_flow-based_l10.tsv,0.25,3,3,300,3,1,mean,mean,13228,15777,4,2553,0.918984855206,0.918984855206,0.999697702539,0.838223179773,0.161776820227,0.000253469361891,0.999746530638,0.849119592723766,
optimum_mawi_udp_tcp_count_flow-based_l10.tsv,0.3,3,3,300,3,1,mean,mean,8431,15777,4,7350,0.766998289082,0.766998289082,0.999525785418,0.534250047526,0.465749952474,0.000253469361891,0.999746530638,0.6033520605530717,
optimum_mawi_udp_tcp_count_flow-based_l10.tsv,0.05,4,4,5,3,1,mean,mean,16073,15303,771,1,0.975986064452,0.975986064452,0.95422702446,0.999937787732,6.22122682593e-05,0.0479656588279,0.952034341172,0.953066276706107,
optimum_mawi_udp_tcp_count_flow-based_l10.tsv,0.1,4,4,5,3,1,mean,mean,16068,15916,158,6,0.994898594003,0.994898594003,0.9902625416,0.99962672639,0.000373273609556,0.00982953838497,0.990170461615,0.9898414452728557,
optimum_mawi_udp_tcp_count_flow-based_l10.tsv,0.15,4,4,5,3,1,mean,mean,16030,16049,25,44,0.997853676745,0.997853676745,0.998442852694,0.997262660197,0.00273733980341,0.00155530670648,0.998444693294,0.9957080490931105,
optimum_mawi_udp_tcp_count_flow-based_l10.tsv,0.2,4,4,5,3,1,mean,mean,15799,16069,5,275,0.991290282444,0.991290282444,0.999683624399,0.982891626229,0.0171083737713,0.000311061341297,0.999688938659,0.9827192116356377,
optimum_mawi_udp_tcp_count_flow-based_l10.tsv,0.25,4,4,5,3,1,mean,mean,14636,16074,0,1438,0.955269379122,0.955269379122,1.0,0.910538758243,0.0894612417569,0.0,1.0,0.9142044398712527,
optimum_mawi_udp_tcp_count_flow-based_l10.tsv,0.3,4,4,5,3,1,mean,mean,8632,16074,0,7442,0.768508149807,0.768508149807,1.0,0.537016299614,0.462983700386,0.0,1.0,0.6058623849198699,
optimum_mawi_udp_tcp_count_flow-based_l10.tsv,0.05,4,4,10,3,1,mean,mean,16068,15194,875,1,0.972742547763,0.972742547763,0.94835625332,0.999937768374,6.22316261124e-05,0.0544526728483,0.945547327152,0.9468867299352234,
optimum_mawi_udp_tcp_count_flow-based_l10.tsv,0.1,4,4,10,3,1,mean,mean,16061,15919,150,8,0.995083701537,0.995083701537,0.990747023626,0.999502146991,0.000497853008899,0.00933474391686,0.990665256083,0.9902060667422716,
optimum_mawi_udp_tcp_count_flow-based_l10.tsv,0.15,4,4,10,3,1,mean,mean,16032,16050,19,37,0.998257514469,0.998257514469,0.998816273129,0.997697429834,0.00230257016616,0.00118240089614,0.998817599104,0.9965156541414566,
optimum_mawi_udp_tcp_count_flow-based_l10.tsv,0.2,4,4,10,3,1,mean,mean,15790,16067,2,279,0.991256456531,0.991256456531,0.999873353597,0.982637376315,0.0173626236854,0.000124463252225,0.999875536748,0.9826589245112701,
optimum_mawi_udp_tcp_count_flow-based_l10.tsv,0.25,4,4,10,3,1,mean,mean,14538,16069,0,1531,0.952361690211,0.952361690211,1.0,0.904723380422,0.0952766195781,0.0,1.0,0.9088579246905025,
optimum_mawi_udp_tcp_count_flow-based_l10.tsv,0.3,4,4,10,3,1,mean,mean,8513,16069,0,7556,0.764888916547,0.764888916547,1.0,0.529777833095,0.470222166905,0.0,1.0,0.6002821206221491,
optimum_mawi_udp_tcp_count_flow-based_l10.tsv,0.05,4,4,60,3,1,mean,mean,16016,14958,1061,3,0.966789437543,0.966789437543,0.937869649236,0.999812722392,0.000187277607841,0.0662338473063,0.933766152694,0.9356217663186324,
optimum_mawi_udp_tcp_count_flow-based_l10.tsv,0.1,4,4,60,3,1,mean,mean,16004,15813,206,15,0.993101941445,0.993101941445,0.987291795188,0.999063611961,0.000936388039203,0.0128597290717,0.987140270928,0.9862739927254602,
optimum_mawi_udp_tcp_count_flow-based_l10.tsv,0.15,4,4,60,3,1,mean,mean,15948,15982,37,71,0.996629003059,0.996629003059,0.997685329997,0.995567763281,0.0044322367189,0.00230975716337,0.997690242837,0.9932602433989562,
optimum_mawi_udp_tcp_count_flow-based_l10.tsv,0.2,4,4,60,3,1,mean,mean,15639,16012,7,380,0.987920594294,0.987920594294,0.999552601304,0.976278169674,0.0237218303265,0.000436981084962,0.999563018915,0.97610583904952,
optimum_mawi_udp_tcp_count_flow-based_l10.tsv,0.25,4,4,60,3,1,mean,mean,14261,16019,0,1758,0.945127660903,0.945127660903,1.0,0.890255321805,0.109744678195,0.0,1.0,0.8956653096805635,
optimum_mawi_udp_tcp_count_flow-based_l10.tsv,0.3,4,4,60,3,1,mean,mean,8368,16019,0,7651,0.761189837068,0.761189837068,1.0,0.522379674137,0.477620325863,0.0,1.0,0.5945819305687408,
optimum_mawi_udp_tcp_count_flow-based_l10.tsv,0.05,4,4,300,3,1,mean,mean,15773,14213,1566,6,0.950186957348,0.950186957348,0.909683372744,0.999619747766,0.000380252233982,0.0992458330693,0.900754166931,0.9048067462879448,
optimum_mawi_udp_tcp_count_flow-based_l10.tsv,0.1,4,4,300,3,1,mean,mean,15759,15551,228,20,0.992141453831,0.992141453831,0.98573841246,0.998732492553,0.00126750744661,0.0144495848913,0.985550415109,0.9843684368344496,
optimum_mawi_udp_tcp_count_flow-based_l10.tsv,0.15,4,4,300,3,1,mean,mean,15672,15740,39,107,0.99537359782,0.99537359782,0.997517662784,0.993218835161,0.00678116483934,0.00247163952088,0.997528360479,0.9907563958505792,
optimum_mawi_udp_tcp_count_flow-based_l10.tsv,0.2,4,4,300,3,1,mean,mean,15240,15773,6,539,0.98273021104,0.98273021104,0.999606454152,0.965840674314,0.034159325686,0.000380252233982,0.999619747766,0.9660117015197319,
optimum_mawi_udp_tcp_count_flow-based_l10.tsv,0.25,4,4,300,3,1,mean,mean,13314,15779,0,2465,0.921889853603,0.921889853603,1.0,0.843779707206,0.156220292794,0.0,1.0,0.8542682086620275,
optimum_mawi_udp_tcp_count_flow-based_l10.tsv,0.3,4,4,300,3,1,mean,mean,8453,15779,0,7326,0.767856011154,0.767856011154,1.0,0.535712022308,0.464287977692,0.0,1.0,0.6048566336613476,
optimum_mawi_udp_tcp_count_flow-based_l10.tsv,0.05,5,5,5,3,1,mean,mean,16072,15365,707,0,0.978005226481,0.978005226481,0.957863996662,1.0,0.0,0.0439895470383,0.956010452962,0.9569367760332913,
optimum_mawi_udp_tcp_count_flow-based_l10.tsv,0.1,5,5,5,3,1,mean,mean,16070,15969,103,2,0.996733449477,0.996733449477,0.99363136091,0.99987555998,0.00012444001991,0.00640866102539,0.993591338975,0.9934865162518018,
optimum_mawi_udp_tcp_count_flow-based_l10.tsv,0.15,5,5,5,3,1,mean,mean,16045,16062,10,27,0.998848929816,0.998848929816,0.999377141078,0.998320059731,0.00167994026879,0.000622200099552,0.9993777999,0.9976984177514249,
optimum_mawi_udp_tcp_count_flow-based_l10.tsv,0.2,5,5,5,3,1,mean,mean,15890,16071,1,182,0.994306869089,0.994306869089,0.999937071298,0.988675958188,0.0113240418118,6.22200099551e-05,0.99993777999,0.9886764364053621,
optimum_mawi_udp_tcp_count_flow-based_l10.tsv,0.25,5,5,5,3,1,mean,mean,14792,16072,0,1280,0.960179193629,0.960179193629,1.0,0.920358387257,0.0796416127427,0.0,1.0,0.9232911645078575,
